onset	duration	trial_type
0.76	0.71	toneCS-
10.26	0.7	toneCS+_shock
10.97	0.5	PhysicalShockOnset
20.21	0.7	toneCS+_shock
20.93	0.5	PhysicalShockOnset
30.16	0.7	toneCS+_shock
30.88	0.5	PhysicalShockOnset
39.63	0.7	toneCS+_shock
49.1	0.7	toneCS+_shock
58.57	0.7	toneCS+_shock
59.28	0.5	PhysicalShockOnset
68.04	0.7	toneCS+_shock
77.5	0.7	toneCS+_shock
78.21	0.5	PhysicalShockOnset
87.96	0.7	toneCS-
97.44	0.7	toneCS+_shock
98.15	0.5	PhysicalShockOnset
107.89	0.7	toneCS+_shock
108.6	0.5	PhysicalShockOnset
117.84	0.69	toneCS+_shock
127.31	0.7	toneCS+_shock
128.02	0.5	PhysicalShockOnset
136.78	0.7	toneCS-
146.24	0.7	toneCS+_shock
155.71	0.7	toneCS+_shock
156.42	0.5	PhysicalShockOnset
166.17	0.69	toneCS-
175.63	0.7	toneCS+_shock
176.34	0.5	PhysicalShockOnset
185.58	0.7	toneCS-
195.05	0.69	toneCS-
204.52	0.7	toneCS+_shock
213.98	0.7	toneCS+_shock
223.45	0.7	toneCS+_shock
232.92	0.7	toneCS+_shock
242.39	0.7	toneCS+_shock
251.85	0.7	toneCS+_shock
252.57	0.5	PhysicalShockOnset
261.32	0.71	toneCS-
270.82	0.7	toneCS+_shock
271.54	0.52	PhysicalShockOnset
280.79	0.69	toneCS+_shock
290.28	0.71	toneCS-
299.76	0.7	toneCS+_shock
309.23	0.69	toneCS-
318.69	0.7	toneCS-
328.16	0.7	toneCS-
337.63	0.7	toneCS-
