onset	duration	trial_type
0.76	0.76	toneCS-
10.29	0.7	toneCS+_shock
11.01	0.5	PhysicalShockOnset
20.25	0.7	toneCS+_shock
20.96	0.5	PhysicalShockOnset
30.2	0.69	toneCS-
39.67	0.7	toneCS-
49.13	0.7	toneCS-
58.6	0.7	toneCS+_shock
59.31	0.5	PhysicalShockOnset
68.55	0.7	toneCS+_shock
78.02	0.7	toneCS+_shock
78.73	0.5	PhysicalShockOnset
87.49	0.7	toneCS+_shock
96.95	0.7	toneCS+_shock
97.67	0.5	PhysicalShockOnset
106.42	0.7	toneCS-
115.89	0.7	toneCS+_shock
125.36	0.7	toneCS-
134.82	0.7	toneCS+_shock
135.53	0.5	PhysicalShockOnset
145.28	0.7	toneCS-
154.74	0.7	toneCS+_shock
164.21	0.7	toneCS+_shock
164.92	0.5	PhysicalShockOnset
174.16	0.7	toneCS+_shock
183.63	0.69	toneCS-
193.1	0.7	toneCS-
202.56	0.7	toneCS+_shock
212.03	0.7	toneCS+_shock
221.5	0.7	toneCS+_shock
230.97	0.69	toneCS+_shock
240.43	0.7	toneCS-
249.9	0.7	toneCS+_shock
250.61	0.5	PhysicalShockOnset
259.37	0.7	toneCS+_shock
260.08	0.5	PhysicalShockOnset
269.32	0.69	toneCS+_shock
270.03	0.5	PhysicalShockOnset
278.79	0.7	toneCS+_shock
288.25	0.7	toneCS+_shock
288.97	0.5	PhysicalShockOnset
298.7	0.7	toneCS+_shock
308.17	0.7	toneCS+_shock
317.64	0.7	toneCS+_shock
318.35	0.5	PhysicalShockOnset
328.09	0.7	toneCS-
337.56	0.7	toneCS-
